Group,Clustering_Score
Active (Stigmergic),0.49453551912568305
Active (Stigmergic),0.5220689655172414
Active (Stigmergic),0.4850640113798009
Active (Stigmergic),0.5318877551020408
Active (Stigmergic),0.5060810810810811
Active (Stigmergic),0.5054127198917456
Active (Stigmergic),0.5
Active (Stigmergic),0.5099075297225891
Active (Stigmergic),0.4891891891891892
Active (Stigmergic),0.5159438775510204
Active (Stigmergic),0.49327052489905787
Active (Stigmergic),0.5165562913907285
Active (Stigmergic),0.5285006195786865
Active (Stigmergic),0.5214007782101168
Active (Stigmergic),0.5324324324324324
Active (Stigmergic),0.5006684491978609
Active (Stigmergic),0.5273794002607562
Active (Stigmergic),0.5435339308578745
Active (Stigmergic),0.5070422535211268
Active (Stigmergic),0.5288203753351206
Active (Stigmergic),0.5121951219512195
Active (Stigmergic),0.49732620320855614
Active (Stigmergic),0.4966261808367072
Active (Stigmergic),0.4935897435897436
Active (Stigmergic),0.5060402684563758
Active (Stigmergic),0.5027624309392266
Active (Stigmergic),0.506896551724138
Active (Stigmergic),0.5329457364341085
Active (Stigmergic),0.5106666666666667
Active (Stigmergic),0.49798387096774194
Active (Stigmergic),0.535
Active (Stigmergic),0.46804260985352863
Active (Stigmergic),0.4973368841544607
Active (Stigmergic),0.49158485273492286
Active (Stigmergic),0.46908602150537637
Active (Stigmergic),0.501360544217687
Active (Stigmergic),0.5175438596491229
Active (Stigmergic),0.5226683937823834
Active (Stigmergic),0.5159033078880407
Active (Stigmergic),0.48938992042440316
Active (Stigmergic),0.5076824583866837
Active (Stigmergic),0.4919137466307278
Active (Stigmergic),0.518111254851229
Active (Stigmergic),0.4902370990237099
Active (Stigmergic),0.4908321579689704
Active (Stigmergic),0.5071707953063885
Active (Stigmergic),0.5045336787564767
Active (Stigmergic),0.5053763440860215
Active (Stigmergic),0.4966078697421981
Active (Stigmergic),0.5
Active (Stigmergic),0.529291553133515
Active (Stigmergic),0.5383631713554987
Active (Stigmergic),0.5063856960408685
Active (Stigmergic),0.5169050715214565
Active (Stigmergic),0.4903713892709766
Active (Stigmergic),0.4947159841479524
Active (Stigmergic),0.5
Active (Stigmergic),0.5113941018766756
Active (Stigmergic),0.4900568181818182
Active (Stigmergic),0.5173564753004005
Active (Stigmergic),0.4939434724091521
Active (Stigmergic),0.49806201550387597
Active (Stigmergic),0.5052631578947369
Active (Stigmergic),0.5173521850899743
Active (Stigmergic),0.5079575596816976
Active (Stigmergic),0.5218878248974008
Active (Stigmergic),0.5313299232736572
Active (Stigmergic),0.4836879432624113
Active (Stigmergic),0.5153649167733675
Active (Stigmergic),0.552665799739922
Active (Stigmergic),0.5148005148005148
Active (Stigmergic),0.5197201017811705
Active (Stigmergic),0.5059760956175299
Active (Stigmergic),0.531328320802005
Active (Stigmergic),0.5260695187165776
Active (Stigmergic),0.5053050397877984
Active (Stigmergic),0.49786628733997157
Active (Stigmergic),0.49657064471879286
Active (Stigmergic),0.510053619302949
Active (Stigmergic),0.5182291666666666
Active (Stigmergic),0.47859116022099446
Active (Stigmergic),0.5116438356164383
Active (Stigmergic),0.5090152565880721
Active (Stigmergic),0.5152722443559097
Active (Stigmergic),0.5344827586206896
Active (Stigmergic),0.5135869565217391
Active (Stigmergic),0.532103825136612
Active (Stigmergic),0.4847856154910097
Active (Stigmergic),0.48114525139664804
Active (Stigmergic),0.49726402188782487
Active (Stigmergic),0.4966532797858099
Active (Stigmergic),0.5076388888888889
Active (Stigmergic),0.4953519256308101
Active (Stigmergic),0.518111254851229
Active (Stigmergic),0.49132176234979974
Active (Stigmergic),0.5006684491978609
Active (Stigmergic),0.5027816411682893
Active (Stigmergic),0.48261474269819193
Active (Stigmergic),0.49386084583901774
Active (Stigmergic),0.5081521739130435
Active (Stigmergic),0.5130890052356021
Active (Stigmergic),0.5215123859191656
Active (Stigmergic),0.5154043645699615
Active (Stigmergic),0.5135135135135135
Active (Stigmergic),0.5078740157480315
Active (Stigmergic),0.4894179894179894
Active (Stigmergic),0.5020661157024794
Active (Stigmergic),0.49483870967741933
Active (Stigmergic),0.5284605433376456
Active (Stigmergic),0.5251358695652174
Active (Stigmergic),0.5179028132992327
Active (Stigmergic),0.5006765899864682
Active (Stigmergic),0.5027285129604365
Active (Stigmergic),0.5345285524568393
Active (Stigmergic),0.5246666666666666
Active (Stigmergic),0.5060728744939271
Active (Stigmergic),0.49310344827586206
Active (Stigmergic),0.5183312262958281
Active (Stigmergic),0.505427408412483
Active (Stigmergic),0.5236167341430499
Active (Stigmergic),0.49547218628719275
Active (Stigmergic),0.5182679296346414
Active (Stigmergic),0.5098167539267016
Active (Stigmergic),0.5165562913907285
Active (Stigmergic),0.5092592592592593
Active (Stigmergic),0.519893899204244
Active (Stigmergic),0.49226804123711343
Active (Stigmergic),0.5333769633507853
Active (Stigmergic),0.5194630872483221
Active (Stigmergic),0.49203187250996017
Active (Stigmergic),0.5089628681177977
Active (Stigmergic),0.49231843575418993
Active (Stigmergic),0.5457474226804123
Active (Stigmergic),0.5216178521617852
Active (Stigmergic),0.4810554803788904
Active (Stigmergic),0.489261744966443
Active (Stigmergic),0.5097529258777633
Active (Stigmergic),0.5442536327608983
Active (Stigmergic),0.5169934640522876
Active (Stigmergic),0.5117647058823529
Active (Stigmergic),0.5114942528735632
Active (Stigmergic),0.49727891156462584
Active (Stigmergic),0.528393351800554
Active (Stigmergic),0.49864314789687925
Active (Stigmergic),0.5282051282051282
Active (Stigmergic),0.5183923705722071
Active (Stigmergic),0.5077922077922078
Active (Stigmergic),0.49266666666666664
Active (Stigmergic),0.5222804718217562
Active (Stigmergic),0.49154746423927176
Active (Stigmergic),0.49933155080213903
Active (Stigmergic),0.5247718383311604
Active (Stigmergic),0.5007122507122507
Active (Stigmergic),0.5173370319001387
Active (Stigmergic),0.5039011703511054
Active (Stigmergic),0.5064102564102564
Active (Stigmergic),0.4779735682819383
Active (Stigmergic),0.5215968586387435
Active (Stigmergic),0.47011661807580174
Active (Stigmergic),0.5176151761517616
Active (Stigmergic),0.5084269662921348
Active (Stigmergic),0.5065530799475754
Active (Stigmergic),0.4937673130193906
Active (Stigmergic),0.49182561307901906
Active (Stigmergic),0.5145310435931307
Active (Stigmergic),0.4914021164021164
Active (Stigmergic),0.4891008174386921
Active (Stigmergic),0.5038709677419355
Active (Stigmergic),0.4939839572192513
Active (Stigmergic),0.5
Active (Stigmergic),0.49726027397260275
Active (Stigmergic),0.5301441677588467
Active (Stigmergic),0.4961038961038961
Active (Stigmergic),0.49383561643835616
Active (Stigmergic),0.4973958333333333
Active (Stigmergic),0.5278497409326425
Active (Stigmergic),0.5216819973718791
Active (Stigmergic),0.5302835051546392
Active (Stigmergic),0.5177556818181818
Active (Stigmergic),0.48261474269819193
Active (Stigmergic),0.5067204301075269
Active (Stigmergic),0.48756906077348067
Active (Stigmergic),0.5292993630573248
Active (Stigmergic),0.5150918635170604
Active (Stigmergic),0.49444444444444446
Active (Stigmergic),0.4993160054719562
Active (Stigmergic),0.5279220779220779
Active (Stigmergic),0.5006738544474394
Active (Stigmergic),0.5270967741935484
Active (Stigmergic),0.5116279069767442
Active (Stigmergic),0.5180555555555556
Active (Stigmergic),0.4878048780487805
Active (Stigmergic),0.5258855585831063
Active (Stigmergic),0.4912751677852349
Active (Stigmergic),0.49934383202099736
Active (Stigmergic),0.5033875338753387
Active (Stigmergic),0.5
Active (Stigmergic),0.5292164674634794
Active (Stigmergic),0.5046916890080428
Active (Stigmergic),0.5240320427236315
Active (Stigmergic),0.4993421052631579
Active (Stigmergic),0.5172642762284196
Active (Stigmergic),0.5078947368421053
Active (Stigmergic),0.49043715846994534
Active (Stigmergic),0.5226364846870839
Active (Stigmergic),0.48669467787114845
Active (Stigmergic),0.5118110236220472
Active (Stigmergic),0.5073529411764706
Active (Stigmergic),0.5019946808510638
Active (Stigmergic),0.5089903181189488
Active (Stigmergic),0.49727520435967304
Active (Stigmergic),0.5239596469104666
Active (Stigmergic),0.4794034090909091
Active (Stigmergic),0.5109289617486339
Active (Stigmergic),0.5234270414993306
Active (Stigmergic),0.5067204301075269
Active (Stigmergic),0.508301404853129
Active (Stigmergic),0.5211920529801325
Active (Stigmergic),0.5069252077562327
Active (Stigmergic),0.5006493506493507
Active (Stigmergic),0.5227272727272727
Active (Stigmergic),0.5249017038007864
Active (Stigmergic),0.5196850393700787
Active (Stigmergic),0.5181208053691275
Active (Stigmergic),0.5166444740346205
Active (Stigmergic),0.5356182795698925
Active (Stigmergic),0.511455525606469
Active (Stigmergic),0.5131406044678055
Active (Stigmergic),0.5215633423180593
Active (Stigmergic),0.5237127371273713
Active (Stigmergic),0.5359801488833746
Active (Stigmergic),0.5255102040816326
Active (Stigmergic),0.5319843342036553
Active (Stigmergic),0.4679300291545189
Active (Stigmergic),0.49934810951760106
Active (Stigmergic),0.47903014416775885
Active (Stigmergic),0.49265687583444595
Active (Stigmergic),0.526595744680851
Active (Stigmergic),0.5128032345013477
Active (Stigmergic),0.5110966057441253
Active (Stigmergic),0.5150478796169631
Active (Stigmergic),0.5102171136653896
Active (Stigmergic),0.5400262467191601
Active (Stigmergic),0.487551867219917
Active (Stigmergic),0.49865410497981155
Active (Stigmergic),0.5091264667535854
Active (Stigmergic),0.5171957671957672
Active (Stigmergic),0.5073041168658698
Active (Stigmergic),0.5386151797603196
Active (Stigmergic),0.5120320855614974
Active (Stigmergic),0.5136986301369864
Active (Stigmergic),0.48565573770491804
Active (Stigmergic),0.5097276264591439
Active (Stigmergic),0.523447401774398
Active (Stigmergic),0.5107382550335571
Active (Stigmergic),0.5212912087912088
Active (Stigmergic),0.49592944369063774
Active (Stigmergic),0.5159786950732357
Active (Stigmergic),0.5079365079365079
Active (Stigmergic),0.538125
Active (Stigmergic),0.49235048678720444
Active (Stigmergic),0.5051612903225806
Active (Stigmergic),0.5164158686730507
Active (Stigmergic),0.48155737704918034
Active (Stigmergic),0.5055325034578146
Active (Stigmergic),0.502770083102493
Active (Stigmergic),0.5108843537414965
Active (Stigmergic),0.5103163686382394
Active (Stigmergic),0.5059366754617414
Active (Stigmergic),0.5296833773087071
Active (Stigmergic),0.5230870712401056
Active (Stigmergic),0.5328317373461012
Active (Stigmergic),0.5134961439588689
Active (Stigmergic),0.5150684931506849
Active (Stigmergic),0.5
Active (Stigmergic),0.5284552845528455
Active (Stigmergic),0.5113031914893617
Active (Stigmergic),0.5375153751537516
Active (Stigmergic),0.5363391655450875
Active (Stigmergic),0.5124183006535947
Active (Stigmergic),0.4865951742627346
Active (Stigmergic),0.47544338335607095
Active (Stigmergic),0.4919246298788694
Active (Stigmergic),0.4812760055478502
Active (Stigmergic),0.5073627844712182
Active (Stigmergic),0.47764227642276424
Active (Stigmergic),0.5203045685279187
Active (Stigmergic),0.506765899864682
Active (Stigmergic),0.5085078534031413
Active (Stigmergic),0.49798387096774194
Active (Stigmergic),0.49144736842105263
Active (Stigmergic),0.4879356568364611
Active (Stigmergic),0.5152722443559097
Active (Stigmergic),0.5103591160220995
Active (Stigmergic),0.5361675126903553
Active (Stigmergic),0.5006501950585176
Active (Stigmergic),0.5073627844712182
Active (Stigmergic),0.5307076101468625
Active (Stigmergic),0.4940944881889764
Active (Stigmergic),0.49527665317139
Active (Stigmergic),0.5103492884864166
Active (Stigmergic),0.5038560411311054
Active (Stigmergic),0.5101351351351351
Active (Stigmergic),0.4767932489451477
Active (Stigmergic),0.49527665317139
Active (Stigmergic),0.5107671601615074
Active (Stigmergic),0.514246947082768
Active (Stigmergic),0.4971387696709585
Active (Stigmergic),0.5046979865771812
Active (Stigmergic),0.48567335243553006
Active (Stigmergic),0.505249343832021
Active (Stigmergic),0.4900265957446808
Active (Stigmergic),0.5316711590296496
Active (Stigmergic),0.5138705416116248
Active (Stigmergic),0.5174029451137885
Active (Stigmergic),0.5150720838794234
Active (Stigmergic),0.4959839357429719
Active (Stigmergic),0.5250990752972259
Active (Stigmergic),0.509469696969697
Active (Stigmergic),0.5254569190600522
Active (Stigmergic),0.49933774834437084
Active (Stigmergic),0.5234584450402144
Active (Stigmergic),0.4961089494163424
Active (Stigmergic),0.5310077519379846
Active (Stigmergic),0.5252808988764045
Active (Stigmergic),0.509421265141319
Active (Stigmergic),0.4915584415584416
Active (Stigmergic),0.48360655737704916
Active (Stigmergic),0.5013315579227696
Active (Stigmergic),0.5244708994708994
Active (Stigmergic),0.5058823529411764
Active (Stigmergic),0.5124183006535947
Active (Stigmergic),0.5013140604467805
Active (Stigmergic),0.5281124497991968
Active (Stigmergic),0.5191798941798942
Active (Stigmergic),0.5246238030095759
Active (Stigmergic),0.5035919540229885
Active (Stigmergic),0.5117801047120419
Active (Stigmergic),0.5384130982367759
Active (Stigmergic),0.5101902173913043
Active (Stigmergic),0.5033692722371967
Active (Stigmergic),0.4794326241134752
Active (Stigmergic),0.5121293800539084
Active (Stigmergic),0.5142276422764228
Active (Stigmergic),0.4959677419354839
Active (Stigmergic),0.5013477088948787
Active (Stigmergic),0.49793672627235214
Active (Stigmergic),0.4849108367626886
Active (Stigmergic),0.510958904109589
Active (Stigmergic),0.5174029451137885
Active (Stigmergic),0.5154986522911051
Active (Stigmergic),0.4959016393442623
Active (Stigmergic),0.5071151358344114
Active (Stigmergic),0.5104575163398692
Active (Stigmergic),0.5013679890560876
Active (Stigmergic),0.511889035667107
Active (Stigmergic),0.5263157894736842
Active (Stigmergic),0.5209742895805142
Active (Stigmergic),0.49339498018494055
Active (Stigmergic),0.5074534161490684
Active (Stigmergic),0.5185897435897436
Active (Stigmergic),0.4894598155467721
Active (Stigmergic),0.5101902173913043
Active (Stigmergic),0.5332446808510638
Active (Stigmergic),0.4993288590604027
Active (Stigmergic),0.5224489795918368
Active (Stigmergic),0.49867197875166
Active (Stigmergic),0.4838492597577389
Active (Stigmergic),0.49466666666666664
Active (Stigmergic),0.514018691588785
Active (Stigmergic),0.5027173913043478
Active (Stigmergic),0.5060483870967742
Active (Stigmergic),0.5031766200762389
Active (Stigmergic),0.5006631299734748
Active (Stigmergic),0.521680216802168
Active (Stigmergic),0.49932432432432433
Active (Stigmergic),0.5273390036452005
Active (Stigmergic),0.514
Active (Stigmergic),0.49603174603174605
Active (Stigmergic),0.5018820577164367
Active (Stigmergic),0.5134615384615384
Active (Stigmergic),0.5173333333333333
Active (Stigmergic),0.5317258883248731
Active (Stigmergic),0.5098039215686274
Active (Stigmergic),0.503315649867374
Active (Stigmergic),0.504054054054054
Active (Stigmergic),0.4979892761394102
Active (Stigmergic),0.5315203955500618
Active (Stigmergic),0.5006793478260869
Active (Stigmergic),0.5161917098445595
Active (Stigmergic),0.5124183006535947
Active (Stigmergic),0.5
Active (Stigmergic),0.5028860028860029
Active (Stigmergic),0.5513654096228868
Active (Stigmergic),0.5013642564802183
Active (Stigmergic),0.5234375
Active (Stigmergic),0.5278858625162127
Active (Stigmergic),0.49932432432432433
Active (Stigmergic),0.5046419098143236
Active (Stigmergic),0.5129366106080206
Active (Stigmergic),0.49114441416893734
Active (Stigmergic),0.5134770889487871
Active (Stigmergic),0.4756267409470752
Active (Stigmergic),0.502724795640327
Active (Stigmergic),0.5137795275590551
Active (Stigmergic),0.5053262316910786
Active (Stigmergic),0.5193298969072165
Active (Stigmergic),0.5221518987341772
Active (Stigmergic),0.5052562417871223
Active (Stigmergic),0.5136186770428015
Active (Stigmergic),0.5101626016260162
Active (Stigmergic),0.5152477763659467
Active (Stigmergic),0.524547803617571
Active (Stigmergic),0.4958904109589041
Active (Stigmergic),0.5158940397350993
Active (Stigmergic),0.49863945578231295
Active (Stigmergic),0.5354330708661418
Active (Stigmergic),0.5149739583333334
Active (Stigmergic),0.49209486166007904
Active (Stigmergic),0.4967105263157895
Active (Stigmergic),0.5159362549800797
Active (Stigmergic),0.4979757085020243
Active (Stigmergic),0.5121293800539084
Active (Stigmergic),0.5145939086294417
Active (Stigmergic),0.48961218836565096
Active (Stigmergic),0.5164041994750657
Active (Stigmergic),0.5
Active (Stigmergic),0.5089041095890411
Active (Stigmergic),0.5215877437325905
Active (Stigmergic),0.49731182795698925
Active (Stigmergic),0.48975409836065575
Active (Stigmergic),0.48013698630136986
Active (Stigmergic),0.49272486772486773
Active (Stigmergic),0.5350438047559449
Active (Stigmergic),0.5118110236220472
Active (Stigmergic),0.5098314606741573
Active (Stigmergic),0.5256410256410257
Active (Stigmergic),0.5295226130653267
Active (Stigmergic),0.5290148448043185
Active (Stigmergic),0.5032938076416338
Active (Stigmergic),0.5089903181189488
Active (Stigmergic),0.4960053262316911
Active (Stigmergic),0.49872935196950446
Active (Stigmergic),0.512549537648613
Active (Stigmergic),0.4972936400541272
Active (Stigmergic),0.49014454664914586
Active (Stigmergic),0.5217105263157895
Active (Stigmergic),0.5174870466321243
Active (Stigmergic),0.5218790218790219
Active (Stigmergic),0.4891745602165088
Active (Stigmergic),0.513531799729364
Active (Stigmergic),0.528
Active (Stigmergic),0.5077319587628866
Active (Stigmergic),0.5159786950732357
Active (Stigmergic),0.5174966352624495
Active (Stigmergic),0.49231843575418993
Active (Stigmergic),0.508485639686684
Active (Stigmergic),0.5033244680851063
Active (Stigmergic),0.4875
Active (Stigmergic),0.4993464052287582
Active (Stigmergic),0.5161725067385444
Active (Stigmergic),0.49511854951185497
Active (Stigmergic),0.5221476510067115
Active (Stigmergic),0.48777173913043476
Active (Stigmergic),0.49932614555256066
Active (Stigmergic),0.5093984962406015
Active (Stigmergic),0.4804582210242588
Active (Stigmergic),0.4909208819714656
Active (Stigmergic),0.4802890932982917
Active (Stigmergic),0.4964131994261119
Active (Stigmergic),0.49934469200524245
Active (Stigmergic),0.5039113428943938
Active (Stigmergic),0.5134408602150538
Active (Stigmergic),0.4993234100135318
Active (Stigmergic),0.541095890410959
Active (Stigmergic),0.5242346938775511
Active (Stigmergic),0.47534246575342465
Active (Stigmergic),0.5163185378590078
Active (Stigmergic),0.5217391304347826
Active (Stigmergic),0.5111548556430446
Active (Stigmergic),0.526867627785059
Active (Stigmergic),0.4973045822102426
Active (Stigmergic),0.4897119341563786
Active (Stigmergic),0.5013368983957219
Active (Stigmergic),0.5064516129032258
Active (Stigmergic),0.5136138613861386
Active (Stigmergic),0.4898921832884097
Active (Stigmergic),0.5168463611859838
Active (Stigmergic),0.5140586797066015
Active (Stigmergic),0.538255033557047
Active (Stigmergic),0.5264175257731959
Active (Stigmergic),0.5141043723554302
Active (Stigmergic),0.4887640449438202
Active (Stigmergic),0.5154986522911051
Active (Stigmergic),0.5278137128072445
Active (Stigmergic),0.5274151436031331
Active (Stigmergic),0.5149739583333334
Active (Stigmergic),0.5061307901907357
Active (Stigmergic),0.5157894736842106
Active (Stigmergic),0.5270092226613966
Active (Stigmergic),0.5148849797023004
Active (Stigmergic),0.514246947082768
Active (Stigmergic),0.5321944809461235
Active (Stigmergic),0.5072368421052632
Active (Stigmergic),0.5105540897097626
Active (Stigmergic),0.47043010752688175
Active (Stigmergic),0.5119840213049268
Active (Stigmergic),0.5294486215538847
Active (Stigmergic),0.5006613756613757
Active (Stigmergic),0.4806924101198402
Active (Stigmergic),0.5232558139534884
Active (Stigmergic),0.5105960264900662
Active (Stigmergic),0.5048476454293629
Active (Stigmergic),0.5
Active (Stigmergic),0.5247718383311604
Active (Stigmergic),0.5127005347593583
Active (Stigmergic),0.5304798962386511
Active (Stigmergic),0.5300653594771242
Active (Stigmergic),0.5163612565445026
Active (Stigmergic),0.5057618437900128
Active (Stigmergic),0.5078226857887875
Active (Stigmergic),0.5
Active (Stigmergic),0.5114247311827957
Active (Stigmergic),0.5059055118110236
Active (Stigmergic),0.49214659685863876
Active (Stigmergic),0.49933862433862436
Active (Stigmergic),0.5192069392812887
Active (Stigmergic),0.5203527815468114
Active (Stigmergic),0.510958904109589
Active (Stigmergic),0.5098167539267016
Active (Stigmergic),0.5116598079561042
Active (Stigmergic),0.5273333333333333
Active (Stigmergic),0.49793956043956045
Active (Stigmergic),0.5262123197903015
Active (Stigmergic),0.5027816411682893
Active (Stigmergic),0.5127688172043011
Active (Stigmergic),0.5034293552812071
Active (Stigmergic),0.5116598079561042
Active (Stigmergic),0.4920212765957447
Active (Stigmergic),0.5244233378561737
Active (Stigmergic),0.5068027210884354
Active (Stigmergic),0.5064102564102564
Active (Stigmergic),0.5082758620689655
Active (Stigmergic),0.4837177747625509
Active (Stigmergic),0.48723118279569894
Active (Stigmergic),0.4827089337175792
Active (Stigmergic),0.544529262086514
Active (Stigmergic),0.48723118279569894
Active (Stigmergic),0.5054347826086957
Active (Stigmergic),0.5075445816186557
Active (Stigmergic),0.5077319587628866
Active (Stigmergic),0.5294117647058824
Active (Stigmergic),0.507554945054945
Active (Stigmergic),0.514344262295082
Active (Stigmergic),0.523841059602649
Active (Stigmergic),0.5269230769230769
Active (Stigmergic),0.5277027027027027
Active (Stigmergic),0.508298755186722
Active (Stigmergic),0.503140703517588
Active (Stigmergic),0.5028328611898017
Active (Stigmergic),0.5
Active (Stigmergic),0.5369393139841688
Active (Stigmergic),0.5134803921568627
Active (Stigmergic),0.5071059431524548
Active (Stigmergic),0.5241730279898219
Active (Stigmergic),0.5127860026917901
Active (Stigmergic),0.524746192893401
Active (Stigmergic),0.48493543758967
Active (Stigmergic),0.496
Active (Stigmergic),0.510989010989011
Active (Stigmergic),0.4773049645390071
Active (Stigmergic),0.518918918918919
Active (Stigmergic),0.5101651842439644
Active (Stigmergic),0.5222222222222223
Active (Stigmergic),0.5282152230971129
Active (Stigmergic),0.49069148936170215
Active (Stigmergic),0.5348525469168901
Active (Stigmergic),0.5139813581890812
Active (Stigmergic),0.532133676092545
Active (Stigmergic),0.5300261096605744
Active (Stigmergic),0.5304635761589404
Active (Stigmergic),0.5181208053691275
Active (Stigmergic),0.49730820995962316
Active (Stigmergic),0.5117955439056356
Active (Stigmergic),0.4927821522309711
Active (Stigmergic),0.5059132720105125
Active (Stigmergic),0.5
Active (Stigmergic),0.5164041994750657
Active (Stigmergic),0.5013297872340425
Active (Stigmergic),0.5040650406504065
Active (Stigmergic),0.5033467202141901
Active (Stigmergic),0.4762550881953867
Active (Stigmergic),0.5065019505851756
Active (Stigmergic),0.5083655083655083
Active (Stigmergic),0.5179521276595744
Active (Stigmergic),0.4957805907172996
Active (Stigmergic),0.4918809201623816
Active (Stigmergic),0.5053050397877984
Active (Stigmergic),0.5034106412005457
Active (Stigmergic),0.4973821989528796
Active (Stigmergic),0.5186206896551724
Active (Stigmergic),0.4893190921228304
Active (Stigmergic),0.5305989583333334
Active (Stigmergic),0.5104849279161205
Active (Stigmergic),0.5244708994708994
Active (Stigmergic),0.48261474269819193
Active (Stigmergic),0.5
Active (Stigmergic),0.5013698630136987
Active (Stigmergic),0.5226666666666666
Active (Stigmergic),0.5058139534883721
Active (Stigmergic),0.5240715268225584
Active (Stigmergic),0.5081190798376184
Active (Stigmergic),0.5188311688311689
Active (Stigmergic),0.5187338501291989
Active (Stigmergic),0.5081411126187245
Active (Stigmergic),0.5058977719528178
Active (Stigmergic),0.5099469496021221
Active (Stigmergic),0.5279627163781625
Active (Stigmergic),0.48667601683029454
Active (Stigmergic),0.5164041994750657
Active (Stigmergic),0.5264900662251656
Active (Stigmergic),0.5052562417871223
Active (Stigmergic),0.49442119944211993
Active (Stigmergic),0.5112582781456954
Active (Stigmergic),0.4939839572192513
Active (Stigmergic),0.5269382391590013
Active (Stigmergic),0.5125
Active (Stigmergic),0.5223390275952694
Active (Stigmergic),0.532345013477089
Active (Stigmergic),0.5
Active (Stigmergic),0.4973614775725594
Active (Stigmergic),0.5034246575342466
Active (Stigmergic),0.5384615384615384
Active (Stigmergic),0.5216251638269986
Active (Stigmergic),0.5151915455746368
Active (Stigmergic),0.5013368983957219
Active (Stigmergic),0.49663978494623656
Active (Stigmergic),0.5080536912751678
Active (Stigmergic),0.5074224021592443
Active (Stigmergic),0.5098452883263009
Active (Stigmergic),0.5322368421052631
Active (Stigmergic),0.5280312907431551
Active (Stigmergic),0.4960212201591512
Active (Stigmergic),0.4910344827586207
Active (Stigmergic),0.5080845771144279
Active (Stigmergic),0.53515625
Active (Stigmergic),0.5033068783068783
Active (Stigmergic),0.5184135977337111
Active (Stigmergic),0.4972451790633609
Active (Stigmergic),0.4831697054698457
Active (Stigmergic),0.5202879581151832
Active (Stigmergic),0.5206666666666667
Active (Stigmergic),0.5189295039164491
Active (Stigmergic),0.5027624309392266
Active (Stigmergic),0.4960369881109643
Active (Stigmergic),0.5034013605442177
Active (Stigmergic),0.5103896103896104
Active (Stigmergic),0.5173611111111112
Active (Stigmergic),0.5078125
Active (Stigmergic),0.5323834196891192
Active (Stigmergic),0.5127226463104325
Active (Stigmergic),0.5335483870967742
Active (Stigmergic),0.4993224932249323
Active (Stigmergic),0.5203947368421052
Active (Stigmergic),0.49796472184531887
Active (Stigmergic),0.5013679890560876
Active (Stigmergic),0.47733333333333333
Active (Stigmergic),0.5215404699738904
Active (Stigmergic),0.49860335195530725
Active (Stigmergic),0.47482517482517483
Active (Stigmergic),0.48644986449864497
Active (Stigmergic),0.5027322404371585
Active (Stigmergic),0.49017038007863695
Active (Stigmergic),0.5006666666666667
Active (Stigmergic),0.5102319236016372
Active (Stigmergic),0.4986842105263158
Active (Stigmergic),0.4885135135135135
Active (Stigmergic),0.501937984496124
Active (Stigmergic),0.5006729475100942
Active (Stigmergic),0.5047106325706595
Active (Stigmergic),0.5054347826086957
Active (Stigmergic),0.5309555854643337
Active (Stigmergic),0.5247718383311604
Active (Stigmergic),0.48830811554332876
Active (Stigmergic),0.48484848484848486
Active (Stigmergic),0.4816983894582723
Active (Stigmergic),0.49791376912378305
Active (Stigmergic),0.5055632823365785
Active (Stigmergic),0.5143979057591623
Active (Stigmergic),0.5078431372549019
Active (Stigmergic),0.49803149606299213
Active (Stigmergic),0.5054127198917456
Active (Stigmergic),0.49274406332453824
Active (Stigmergic),0.5393184796854522
Active (Stigmergic),0.47752808988764045
Active (Stigmergic),0.4966577540106952
Active (Stigmergic),0.48089591567852435
Active (Stigmergic),0.4777158774373259
Active (Stigmergic),0.49934296977660975
Active (Stigmergic),0.5287671232876713
Active (Stigmergic),0.5206327372764786
Active (Stigmergic),0.4950704225352113
Active (Stigmergic),0.5104575163398692
Active (Stigmergic),0.49930843706777317
Active (Stigmergic),0.5144736842105263
Active (Stigmergic),0.5183175033921302
Active (Stigmergic),0.4993523316062176
Active (Stigmergic),0.4857142857142857
Active (Stigmergic),0.5310026385224275
Active (Stigmergic),0.4986559139784946
Active (Stigmergic),0.533508541392904
Active (Stigmergic),0.5241199478487614
Active (Stigmergic),0.5
Active (Stigmergic),0.5244974874371859
Active (Stigmergic),0.5158520475561427
Active (Stigmergic),0.4894319682959049
Active (Stigmergic),0.5177353342428377
Active (Stigmergic),0.5315013404825737
Active (Stigmergic),0.5177165354330708
Active (Stigmergic),0.502770083102493
Active (Stigmergic),0.5039630118890357
Active (Stigmergic),0.5287049399198932
Active (Stigmergic),0.5006613756613757
Active (Stigmergic),0.5316055625790139
Active (Stigmergic),0.5356217616580311
Active (Stigmergic),0.48525641025641025
Active (Stigmergic),0.5477356181150551
Active (Stigmergic),0.49318801089918257
Active (Stigmergic),0.48010973936899864
Active (Stigmergic),0.4890560875512996
Active (Stigmergic),0.5390309555854643
Active (Stigmergic),0.5012771392081737
Active (Stigmergic),0.49865047233468285
Active (Stigmergic),0.5
Active (Stigmergic),0.47472677595628415
Active (Stigmergic),0.5108695652173914
Active (Stigmergic),0.5119047619047619
Active (Stigmergic),0.5006944444444444
Active (Stigmergic),0.5026525198938993
Active (Stigmergic),0.5401106500691563
Active (Stigmergic),0.5019230769230769
Active (Stigmergic),0.4980106100795756
Active (Stigmergic),0.47074468085106386
Active (Stigmergic),0.5230179028132992
Active (Stigmergic),0.5337662337662338
