Group,Final_Clustering_Score,Delta_Score
Active (Stigmergic),0.4747612551159618,0.17462482946793995
Active (Stigmergic),0.5122739018087855,0.19702842377260982
Active (Stigmergic),0.49742268041237114,0.19136597938144329
Active (Stigmergic),0.5020107238605898,0.20375335120643429
Active (Stigmergic),0.5337381916329285,0.24156545209176788
Active (Stigmergic),0.5239637305699482,0.22862694300518133
Active (Stigmergic),0.49933510638297873,0.18484042553191488
Active (Stigmergic),0.5119047619047619,0.22549019607843135
Active (Stigmergic),0.5110389610389611,0.21233766233766238
Active (Stigmergic),0.5274064171122995,0.2279411764705883
Active (Stigmergic),0.5,0.18590604026845636
Active (Stigmergic),0.5247657295850067,0.22623828647925032
Active (Stigmergic),0.5527318932655655,0.22744599745870397
Active (Stigmergic),0.5114795918367347,0.2098214285714286
Active (Stigmergic),0.5220588235294118,0.22994652406417115
Active (Stigmergic),0.5127688172043011,0.2116935483870968
Active (Stigmergic),0.5156037991858887,0.2252374491180461
Active (Stigmergic),0.48507462686567165,0.1899592944369064
Active (Stigmergic),0.5040376850605652,0.2039030955585464
Active (Stigmergic),0.5046791443850267,0.2078877005347593
Active (Stigmergic),0.5194630872483221,0.2221476510067114
Active (Stigmergic),0.5096153846153846,0.2005494505494505
Active (Stigmergic),0.4720708446866485,0.1989100817438692
Active (Stigmergic),0.49728260869565216,0.20040760869565216
Active (Stigmergic),0.510899182561308,0.23228882833787473
Active (Stigmergic),0.48978201634877383,0.1880108991825613
Active (Stigmergic),0.4907529722589168,0.18758256274768825
Active (Stigmergic),0.5145695364238411,0.20728476821192054
Active (Stigmergic),0.5168236877523553,0.22139973082099595
Active (Stigmergic),0.5181695827725438,0.22812920592193814
Active (Stigmergic),0.47545582047685836,0.19495091164095374
Active (Stigmergic),0.5194300518134715,0.21955958549222793
Active (Stigmergic),0.48465829846582986,0.1854951185495119
Active (Stigmergic),0.4794617563739377,0.1997167138810198
Active (Stigmergic),0.5006738544474394,0.19339622641509435
Active (Stigmergic),0.5250329380764164,0.2187088274044796
Active (Stigmergic),0.5034293552812071,0.18518518518518517
Active (Stigmergic),0.519281914893617,0.2227393617021276
Active (Stigmergic),0.49137931034482757,0.17374005305039786
Active (Stigmergic),0.5105263157894737,0.2078947368421053
Active (Stigmergic),0.497907949790795,0.22175732217573224
Active (Stigmergic),0.5102319236016372,0.21487039563437932
Active (Stigmergic),0.5186567164179104,0.18159203980099503
Active (Stigmergic),0.5120918984280532,0.17956469165659011
Active (Stigmergic),0.5225763612217795,0.22244355909694552
Active (Stigmergic),0.49129852744310576,0.18340026773761714
Active (Stigmergic),0.528236914600551,0.23553719008264468
Active (Stigmergic),0.48214285714285715,0.1832010582010582
Active (Stigmergic),0.5088919288645691,0.22435020519835847
Active (Stigmergic),0.5270448548812665,0.22427440633245382
Active (Stigmergic),0.5147247119078106,0.20294494238156213
Active (Stigmergic),0.5195567144719687,0.20599739243807041
Active (Stigmergic),0.5126404494382022,0.23244382022471904
Active (Stigmergic),0.47277556440903057,0.18393094289508632
Active (Stigmergic),0.5025412960609911,0.2039390088945362
Active (Stigmergic),0.5200267022696929,0.2089452603471295
Active (Stigmergic),0.4967105263157895,0.1855263157894737
Active (Stigmergic),0.519781718963165,0.22100954979536153
Active (Stigmergic),0.5160642570281124,0.2182061579651941
Active (Stigmergic),0.49933774834437084,0.1973509933774834
Active (Stigmergic),0.4993455497382199,0.20157068062827221
Active (Stigmergic),0.518324607329843,0.20615183246073304
Active (Stigmergic),0.5463786531130876,0.2388818297331639
Active (Stigmergic),0.5099469496021221,0.22413793103448282
Active (Stigmergic),0.5079470198675496,0.19536423841059603
Active (Stigmergic),0.5120967741935484,0.20161290322580644
Active (Stigmergic),0.5061224489795918,0.22721088435374148
Active (Stigmergic),0.5151933701657458,0.22651933701657456
Active (Stigmergic),0.5033602150537635,0.19758064516129037
Active (Stigmergic),0.49265687583444595,0.20160213618157546
Active (Stigmergic),0.4890710382513661,0.19877049180327866
Active (Stigmergic),0.5212765957446809,0.22539893617021278
Active (Stigmergic),0.5105721393034826,0.1915422885572139
Active (Stigmergic),0.5099009900990099,0.23267326732673266
Active (Stigmergic),0.5041608876560333,0.20596393897364773
Active (Stigmergic),0.5014265335235378,0.23109843081312414
Active (Stigmergic),0.5258064516129032,0.22709677419354835
Active (Stigmergic),0.5319426336375489,0.22033898305084748
Active (Stigmergic),0.5121457489878543,0.19298245614035087
Active (Stigmergic),0.4980237154150198,0.20619235836627142
Active (Stigmergic),0.5119521912350598,0.20717131474103584
Active (Stigmergic),0.5665349143610013,0.26679841897233203
Active (Stigmergic),0.4918144611186903,0.1950886766712142
Active (Stigmergic),0.5158940397350993,0.21721854304635757
Active (Stigmergic),0.5229805013927576,0.21796657381615597
Active (Stigmergic),0.5074728260869565,0.21535326086956524
Active (Stigmergic),0.4913678618857902,0.19654714475431606
Active (Stigmergic),0.4840720221606648,0.1897506925207756
Active (Stigmergic),0.48848238482384826,0.1856368563685637
Active (Stigmergic),0.5234680573663625,0.19426336375488923
Active (Stigmergic),0.5345953002610966,0.2082245430809399
Active (Stigmergic),0.4925373134328358,0.20284938941655356
Active (Stigmergic),0.5045572916666666,0.21940104166666663
Active (Stigmergic),0.5316711590296496,0.24326145552560646
Active (Stigmergic),0.5155195681511471,0.21794871794871795
Active (Stigmergic),0.5286259541984732,0.23346055979643765
Active (Stigmergic),0.4762550881953867,0.17164179104477612
Active (Stigmergic),0.5139627659574468,0.21276595744680854
Active (Stigmergic),0.5128900949796472,0.1960651289009498
Active (Stigmergic),0.4837570621468927,0.18714689265536727
Active (Stigmergic),0.5424281984334204,0.239556135770235
Active (Stigmergic),0.5151933701657458,0.21823204419889503
Active (Stigmergic),0.49861687413554634,0.20746887966804978
Active (Stigmergic),0.5040705563093623,0.20963364993215738
Active (Stigmergic),0.5145310435931307,0.22853368560105675
Active (Stigmergic),0.5057915057915058,0.19176319176319173
Active (Stigmergic),0.5277410832232496,0.2206076618229854
Active (Stigmergic),0.5277044854881267,0.2150395778364116
Active (Stigmergic),0.4675324675324675,0.18759018759018758
Active (Stigmergic),0.5115176151761518,0.2052845528455285
Active (Stigmergic),0.5201037613488976,0.22243839169909213
Active (Stigmergic),0.506765899864682,0.2070365358592693
Active (Stigmergic),0.5167095115681234,0.2217223650385604
Active (Stigmergic),0.503957783641161,0.2183377308707124
Active (Stigmergic),0.4986225895316804,0.22314049586776857
Active (Stigmergic),0.4954188481675393,0.19109947643979058
Active (Stigmergic),0.4993093922651934,0.20303867403314918
Active (Stigmergic),0.5052424639580603,0.18610747051114024
Active (Stigmergic),0.5198717948717949,0.2211538461538462
Active (Stigmergic),0.5271739130434783,0.2221467391304348
Active (Stigmergic),0.5256410256410257,0.21592442645074228
Active (Stigmergic),0.49576868829337095,0.21368124118476728
Active (Stigmergic),0.545822102425876,0.25269541778975746
Active (Stigmergic),0.4903598971722365,0.17159383033419023
Active (Stigmergic),0.47539797395079597,0.19609261939218525
Active (Stigmergic),0.49607329842931935,0.19240837696335078
Active (Stigmergic),0.5348993288590604,0.240268456375839
Active (Stigmergic),0.5412162162162162,0.24054054054054053
Active (Stigmergic),0.4961038961038961,0.20844155844155843
Active (Stigmergic),0.5202702702702703,0.2202702702702703
Active (Stigmergic),0.5223684210526316,0.22368421052631582
Active (Stigmergic),0.5186666666666667,0.20666666666666672
Active (Stigmergic),0.5236842105263158,0.2164473684210526
Active (Stigmergic),0.49492753623188407,0.22536231884057972
Active (Stigmergic),0.5074123989218329,0.22102425876010778
Active (Stigmergic),0.5168463611859838,0.22304582210242585
Active (Stigmergic),0.4972972972972973,0.20540540540540542
Active (Stigmergic),0.5177838577291382,0.24281805745554036
Active (Stigmergic),0.48639455782312924,0.19251700680272105
Active (Stigmergic),0.45997191011235955,0.1952247191011236
Active (Stigmergic),0.5261744966442953,0.21812080536912748
Active (Stigmergic),0.48868175765645805,0.1997336884154461
Active (Stigmergic),0.4993270524899058,0.18102288021534318
Active (Stigmergic),0.5322368421052631,0.23026315789473678
Active (Stigmergic),0.49056603773584906,0.20215633423180596
Active (Stigmergic),0.5119047619047619,0.18915343915343913
Active (Stigmergic),0.5511658031088082,0.24999999999999994
Active (Stigmergic),0.5152925531914894,0.2074468085106383
Active (Stigmergic),0.5257255936675461,0.22031662269129282
Active (Stigmergic),0.5190039318479686,0.22083879423328967
Active (Stigmergic),0.5183006535947713,0.2032679738562092
Active (Stigmergic),0.5048611111111111,0.18611111111111112
Active (Stigmergic),0.5149863760217984,0.2057220708446867
Active (Stigmergic),0.5226960110041265,0.22489683631361762
Active (Stigmergic),0.49389416553595655,0.17842605156037988
Active (Stigmergic),0.5065104166666666,0.21549479166666663
Active (Stigmergic),0.529639175257732,0.22036082474226804
Active (Stigmergic),0.5172872340425532,0.21210106382978722
Active (Stigmergic),0.5068027210884354,0.20544217687074828
Active (Stigmergic),0.5013850415512465,0.22714681440443213
Active (Stigmergic),0.5,0.1942970822281167
Active (Stigmergic),0.5038363171355499,0.19437340153452687
Active (Stigmergic),0.49122807017543857,0.1963562753036437
Active (Stigmergic),0.5095419847328244,0.18893129770992367
Active (Stigmergic),0.5357624831309041,0.22402159244264502
Active (Stigmergic),0.5057989690721649,0.18878865979381443
Active (Stigmergic),0.5041095890410959,0.22123287671232883
Active (Stigmergic),0.512751677852349,0.23087248322147652
Active (Stigmergic),0.5,0.19098143236074272
Active (Stigmergic),0.5025839793281653,0.19509043927648578
Active (Stigmergic),0.5444887118193891,0.23439575033200527
Active (Stigmergic),0.5385085574572127,0.22555012224938875
Active (Stigmergic),0.5253164556962026,0.24613220815752462
Active (Stigmergic),0.4908854166666667,0.20377604166666669
Active (Stigmergic),0.5343007915567283,0.22427440633245388
Active (Stigmergic),0.5132100396301189,0.21136063408190225
Active (Stigmergic),0.5075342465753425,0.19520547945205485
Active (Stigmergic),0.515748031496063,0.20734908136482938
Active (Stigmergic),0.5062154696132597,0.2175414364640884
Active (Stigmergic),0.5131061598951507,0.19200524246395806
Active (Stigmergic),0.4915584415584416,0.1571428571428572
Active (Stigmergic),0.4903047091412742,0.21398891966758998
Active (Stigmergic),0.5224071702944942,0.2093469910371319
Active (Stigmergic),0.523117569352708,0.2159841479524438
Active (Stigmergic),0.5201612903225806,0.23521505376344082
Active (Stigmergic),0.5040160642570282,0.2168674698795181
Active (Stigmergic),0.5214646464646465,0.2146464646464647
Active (Stigmergic),0.5137254901960784,0.22483660130718952
Active (Stigmergic),0.5475,0.21749999999999997
Active (Stigmergic),0.514745308310992,0.21246648793565687
Active (Stigmergic),0.4986187845303867,0.2023480662983425
Active (Stigmergic),0.516774193548387,0.20064516129032256
Active (Stigmergic),0.47489539748953974,0.1806136680613668
Active (Stigmergic),0.5090655509065551,0.21617852161785223
Active (Stigmergic),0.5351418002466092,0.2139334155363749
Active (Stigmergic),0.49736842105263157,0.19210526315789472
Active (Stigmergic),0.5083655083655083,0.19884169884169878
Active (Stigmergic),0.49375866851595007,0.20735090152565883
Active (Stigmergic),0.5129533678756477,0.20725388601036276
Active (Stigmergic),0.5258064516129032,0.21290322580645155
Active (Stigmergic),0.5261096605744126,0.21736292428198434
Active (Stigmergic),0.5434227330779055,0.231162196679438
Active (Stigmergic),0.5414507772020726,0.22992227979274615
Active (Stigmergic),0.5260482846251588,0.21791613722998732
Active (Stigmergic),0.5178100263852242,0.217018469656992
Active (Stigmergic),0.5181564245810056,0.1997206703910615
Active (Stigmergic),0.4927916120576671,0.182175622542595
Active (Stigmergic),0.5090782122905028,0.21368715083798878
Active (Stigmergic),0.5129032258064516,0.18903225806451618
Active (Stigmergic),0.5,0.20130718954248367
Active (Stigmergic),0.5140750670241286,0.22922252010723854
Active (Stigmergic),0.536869340232859,0.2270375161707633
Active (Stigmergic),0.49466666666666664,0.188
Active (Stigmergic),0.5154155495978552,0.22386058981233237
Active (Stigmergic),0.5139470013947002,0.2168758716875872
Active (Stigmergic),0.5136239782016349,0.2254768392370572
Active (Stigmergic),0.504,0.18666666666666665
Active (Stigmergic),0.5033921302578019,0.21981004070556315
Active (Stigmergic),0.5191040843214756,0.22990777338603424
Active (Stigmergic),0.5148195876288659,0.2010309278350515
Active (Stigmergic),0.5099337748344371,0.1993377483443709
Active (Stigmergic),0.5100401606425703,0.21352074966532797
Active (Stigmergic),0.5330250990752973,0.23381770145310443
Active (Stigmergic),0.5272727272727272,0.21948051948051944
Active (Stigmergic),0.5059602649006623,0.2052980132450331
Active (Stigmergic),0.49145299145299143,0.2150997150997151
Active (Stigmergic),0.5186915887850467,0.22162883845126835
Active (Stigmergic),0.5218617771509168,0.24541607898448514
Active (Stigmergic),0.5115532734274711,0.1970474967907574
Active (Stigmergic),0.5366666666666666,0.21799999999999997
Active (Stigmergic),0.5318066157760815,0.2201017811704835
Active (Stigmergic),0.5175438596491229,0.21997300944669373
Active (Stigmergic),0.516,0.202
Active (Stigmergic),0.489261744966443,0.20201342281879198
Active (Stigmergic),0.506485084306096,0.188715953307393
Active (Stigmergic),0.518970189701897,0.20934959349593496
Active (Stigmergic),0.5153129161118508,0.21038615179760317
Active (Stigmergic),0.5101078167115903,0.2203504043126685
Active (Stigmergic),0.5117891816920943,0.2038834951456311
Active (Stigmergic),0.5201388888888889,0.22986111111111113
Active (Stigmergic),0.527369826435247,0.22496662216288382
Active (Stigmergic),0.5220588235294118,0.2225935828877006
Active (Stigmergic),0.5141700404858299,0.23009446693657215
Active (Stigmergic),0.5057915057915058,0.2027027027027027
Active (Stigmergic),0.4892703862660944,0.20386266094420602
Active (Stigmergic),0.48945147679324896,0.2137834036568214
Active (Stigmergic),0.5013568521031208,0.19674355495251017
Active (Stigmergic),0.522207267833109,0.2261103633916554
Active (Stigmergic),0.4850649350649351,0.1733766233766234
Active (Stigmergic),0.5342820181112549,0.23027166882276845
Active (Stigmergic),0.5114401076716016,0.20726783310901753
Active (Stigmergic),0.5248724489795918,0.21747448979591838
Active (Stigmergic),0.5173564753004005,0.24232309746328434
Active (Stigmergic),0.532059186189889,0.19605425400739823
Active (Stigmergic),0.4978813559322034,0.2168079096045198
Active (Stigmergic),0.5103163686382394,0.2283356258596974
Active (Stigmergic),0.5152116402116402,0.2142857142857143
Active (Stigmergic),0.5020408163265306,0.20884353741496603
Active (Stigmergic),0.4857142857142857,0.20136054421768707
Active (Stigmergic),0.5148195876288659,0.2010309278350515
Active (Stigmergic),0.5177398160315374,0.21090670170827852
Active (Stigmergic),0.5034013605442177,0.21020408163265308
Active (Stigmergic),0.46413199426111906,0.1800573888091822
Active (Stigmergic),0.521656050955414,0.21464968152866243
Active (Stigmergic),0.4966755319148936,0.18218085106382975
Active (Stigmergic),0.5070224719101124,0.2254213483146068
Active (Stigmergic),0.5098554533508541,0.20565045992115638
Active (Stigmergic),0.5050825921219823,0.18678526048284627
Active (Stigmergic),0.5206043956043956,0.22252747252747257
Active (Stigmergic),0.507628294036061,0.2170596393897365
Active (Stigmergic),0.5013404825737265,0.1977211796246649
Active (Stigmergic),0.5154155495978552,0.21447721179624663
Active (Stigmergic),0.5006587615283268,0.18774703557312256
Active (Stigmergic),0.4861294583883752,0.1803170409511229
Active (Stigmergic),0.49527027027027026,0.19391891891891894
Active (Stigmergic),0.49105914718019256,0.19876203576341128
Active (Stigmergic),0.4945652173913043,0.20584239130434778
Active (Stigmergic),0.5040160642570282,0.22423025435073635
Active (Stigmergic),0.5422276621787026,0.21052631578947367
Active (Stigmergic),0.5184713375796178,0.21210191082802549
Active (Stigmergic),0.5046791443850267,0.18917112299465239
Active (Stigmergic),0.51875,0.23888888888888893
Active (Stigmergic),0.49590723055934516,0.1984993178717599
Active (Stigmergic),0.4973856209150327,0.18823529411764706
Active (Stigmergic),0.49663978494623656,0.21102150537634407
Active (Stigmergic),0.5112285336856011,0.1915455746367239
Active (Stigmergic),0.5113031914893617,0.21343085106382975
Active (Stigmergic),0.5251700680272109,0.2346938775510204
Active (Stigmergic),0.5289948453608248,0.21520618556701032
Active (Stigmergic),0.5019582245430809,0.18407310704960833
Active (Stigmergic),0.5131061598951507,0.19855832241153343
Active (Stigmergic),0.5188067444876784,0.21206225680933855
Active (Stigmergic),0.4966442953020134,0.1899328859060403
Active (Stigmergic),0.5105042016806722,0.21428571428571425
Active (Stigmergic),0.46675531914893614,0.14627659574468083
Active (Stigmergic),0.489010989010989,0.19917582417582413
Active (Stigmergic),0.5216508795669824,0.2171853856562923
Active (Stigmergic),0.5006657789613849,0.18375499334221046
Active (Stigmergic),0.5126835781041389,0.2149532710280374
Active (Stigmergic),0.49265687583444595,0.1935914552736983
Active (Stigmergic),0.5028288543140028,0.21074964639321075
Active (Stigmergic),0.49201065246338216,0.18442077230359522
Active (Stigmergic),0.5054495912806539,0.20572207084468663
Active (Stigmergic),0.4858757062146893,0.17796610169491528
Active (Stigmergic),0.4958734525447043,0.21664374140302617
Active (Stigmergic),0.5197889182058048,0.22427440633245382
Active (Stigmergic),0.49551282051282053,0.19230769230769235
Active (Stigmergic),0.5040650406504065,0.2100271002710027
Active (Stigmergic),0.5,0.20921052631578946
Active (Stigmergic),0.5066401062416999,0.20053120849933598
Active (Stigmergic),0.5129251700680272,0.219047619047619
Active (Stigmergic),0.5,0.2125506072874494
Active (Stigmergic),0.5184174624829468,0.22646657571623469
Active (Stigmergic),0.5013698630136987,0.19109589041095898
Active (Stigmergic),0.4966078697421981,0.2001356852103121
Active (Stigmergic),0.5135685210312076,0.22320217096336503
Active (Stigmergic),0.47752808988764045,0.1910112359550562
Active (Stigmergic),0.5092470277410832,0.2007926023778071
Active (Stigmergic),0.5461133069828722,0.24308300395256915
Active (Stigmergic),0.5037831021437579,0.16960907944514503
Active (Stigmergic),0.5274936061381074,0.20780051150895135
Active (Stigmergic),0.5075136612021858,0.2240437158469945
Active (Stigmergic),0.513262599469496,0.20159151193633956
Active (Stigmergic),0.48573281452658884,0.1971465629053178
Active (Stigmergic),0.4691275167785235,0.15637583892617452
Active (Stigmergic),0.5160256410256411,0.22179487179487184
Active (Stigmergic),0.5059840425531915,0.20611702127659576
Active (Stigmergic),0.5384130982367759,0.22732997481108314
Active (Stigmergic),0.4939516129032258,0.18010752688172044
Active (Stigmergic),0.49396782841823056,0.18498659517426275
Active (Stigmergic),0.4924137931034483,0.2213793103448276
Active (Stigmergic),0.5006775067750677,0.2140921409214092
Active (Stigmergic),0.5101265822784811,0.199367088607595
Active (Stigmergic),0.4952893674293405,0.19515477792732167
Active (Stigmergic),0.49154746423927176,0.20351105331599478
Active (Stigmergic),0.5032938076416338,0.18906455862977606
Active (Stigmergic),0.5137976346911958,0.22076215505913271
Active (Stigmergic),0.5256410256410257,0.2327935222672065
Active (Stigmergic),0.5227568270481144,0.223667100130039
Active (Stigmergic),0.5137976346911958,0.21879106438896184
Active (Stigmergic),0.47478991596638653,0.18207282913165262
Active (Stigmergic),0.5113484646194927,0.22229639519359146
Active (Stigmergic),0.48384831460674155,0.20856741573033705
Active (Stigmergic),0.5129032258064516,0.19548387096774195
Active (Stigmergic),0.4974193548387097,0.1806451612903226
Active (Stigmergic),0.5006613756613757,0.18650793650793657
Active (Stigmergic),0.5204485488126649,0.2071240105540897
Active (Stigmergic),0.4946236559139785,0.19489247311827956
Active (Stigmergic),0.5392638036809816,0.22024539877300614
Active (Stigmergic),0.521181001283697,0.22015404364569963
Active (Stigmergic),0.4892904953145917,0.20481927710843373
Active (Stigmergic),0.5006775067750677,0.19647696476964766
Active (Stigmergic),0.5129781420765027,0.21653005464480873
Active (Stigmergic),0.5150720838794234,0.1939711664482307
Active (Stigmergic),0.5289473684210526,0.19802631578947366
Active (Stigmergic),0.5481283422459893,0.24197860962566842
Active (Stigmergic),0.5,0.21132596685082872
Active (Stigmergic),0.4936708860759494,0.20534458509142056
Active (Stigmergic),0.547808764940239,0.24037184594953515
Active (Stigmergic),0.5136897001303781,0.22164276401564537
Active (Stigmergic),0.5136798905608755,0.2127222982216142
Active (Stigmergic),0.5127860026917901,0.22611036339165552
Active (Stigmergic),0.49663526244952894,0.2065948855989233
Active (Stigmergic),0.5276280323450134,0.23719676549865226
Active (Stigmergic),0.504881450488145,0.22733612273361226
Active (Stigmergic),0.4886968085106383,0.2007978723404255
Active (Stigmergic),0.5198265179677819,0.20631970260223048
Active (Stigmergic),0.5226364846870839,0.22436750998668442
Active (Stigmergic),0.5145502645502645,0.2136243386243386
Active (Stigmergic),0.5356234096692112,0.22519083969465647
Active (Stigmergic),0.4986449864498645,0.20596205962059622
Active (Stigmergic),0.5158940397350993,0.22847682119205293
Active (Stigmergic),0.5,0.20560747663551404
Active (Stigmergic),0.4973753280839895,0.20144356955380577
Active (Stigmergic),0.5416666666666666,0.21693121693121692
Active (Stigmergic),0.4979892761394102,0.19638069705093836
Active (Stigmergic),0.5087281795511222,0.1783042394014962
Active (Stigmergic),0.511889035667107,0.20871862615587844
Active (Stigmergic),0.5094979647218453,0.22727272727272724
Active (Stigmergic),0.5054570259208732,0.21418826739427016
Active (Stigmergic),0.5111111111111111,0.2145833333333333
Active (Stigmergic),0.492,0.182
Active (Stigmergic),0.5382124352331606,0.24158031088082904
Active (Stigmergic),0.5160462130937099,0.21181001283697048
Active (Stigmergic),0.49372384937238495,0.21199442119944212
Active (Stigmergic),0.5040650406504065,0.2113821138211382
Active (Stigmergic),0.5153949129852744,0.22757697456492632
Active (Stigmergic),0.5268225584594223,0.22833562585969736
Active (Stigmergic),0.49728260869565216,0.2044836956521739
Active (Stigmergic),0.4868965517241379,0.19310344827586207
Active (Stigmergic),0.49663526244952894,0.2180349932705249
Active (Stigmergic),0.5148771021992238,0.21410090556274253
Active (Stigmergic),0.5125164690382081,0.2009222661396574
Active (Stigmergic),0.5013315579227696,0.2157123834886817
Active (Stigmergic),0.5173969072164949,0.2164948453608248
Active (Stigmergic),0.5025380710659898,0.1725888324873096
Active (Stigmergic),0.5216251638269986,0.20904325032765397
Active (Stigmergic),0.5020604395604396,0.19780219780219782
Active (Stigmergic),0.4879518072289157,0.18005354752342706
Active (Stigmergic),0.5034246575342466,0.21643835616438356
Active (Stigmergic),0.5067750677506775,0.21070460704607047
Active (Stigmergic),0.49670619235836627,0.19433465085639
Active (Stigmergic),0.5360544217687074,0.24625850340136052
Active (Stigmergic),0.5159438775510204,0.18239795918367352
Active (Stigmergic),0.49264705882352944,0.21791443850267384
Active (Stigmergic),0.509271523178808,0.18675496688741722
Active (Stigmergic),0.4852941176470588,0.19747899159663868
Active (Stigmergic),0.5082304526748971,0.21673525377229075
Active (Stigmergic),0.5188679245283019,0.2136118598382749
Active (Stigmergic),0.5020519835841313,0.21545827633378928
Active (Stigmergic),0.49583333333333335,0.21805555555555556
Active (Stigmergic),0.518111254851229,0.22121604139715395
Active (Stigmergic),0.4929378531073446,0.2139830508474576
Active (Stigmergic),0.5110389610389611,0.212987012987013
Active (Stigmergic),0.4930843706777317,0.20816044260027666
Active (Stigmergic),0.4939759036144578,0.21084337349397586
Active (Stigmergic),0.5234159779614325,0.21900826446280985
Active (Stigmergic),0.5096277278562259,0.21245186136071886
Active (Stigmergic),0.5207792207792208,0.20714285714285713
Active (Stigmergic),0.5044642857142857,0.1849489795918367
Active (Stigmergic),0.4993045897079277,0.20375521557719056
Active (Stigmergic),0.49607843137254903,0.23137254901960785
Active (Stigmergic),0.510840108401084,0.22493224932249317
Active (Stigmergic),0.512532981530343,0.2018469656992084
Active (Stigmergic),0.5335526315789474,0.24539473684210528
Active (Stigmergic),0.5178817056396149,0.235213204951857
Active (Stigmergic),0.5157750342935528,0.2181069958847736
Active (Stigmergic),0.5093708165997323,0.22489959839357432
Active (Stigmergic),0.5006934812760055,0.2038834951456311
Active (Stigmergic),0.48153214774281805,0.18057455540355677
Active (Stigmergic),0.5092838196286472,0.20822281167108753
Active (Stigmergic),0.48313090418353577,0.1977058029689609
Active (Stigmergic),0.5,0.2208672086720867
Active (Stigmergic),0.5020891364902507,0.2214484679665738
Active (Stigmergic),0.5081743869209809,0.21525885558583108
Active (Stigmergic),0.5344594594594595,0.24527027027027032
Active (Stigmergic),0.5080428954423593,0.22319034852546915
Active (Stigmergic),0.5087601078167115,0.21159029649595684
Active (Stigmergic),0.5013888888888889,0.23055555555555557
Active (Stigmergic),0.5020746887966805,0.2206085753803596
Active (Stigmergic),0.490053050397878,0.1942970822281167
Active (Stigmergic),0.5047425474254743,0.20392953929539298
Active (Stigmergic),0.5053475935828877,0.22459893048128343
Active (Stigmergic),0.4966532797858099,0.19344042838018743
Active (Stigmergic),0.5216819973718791,0.22339027595269384
Active (Stigmergic),0.5338874680306905,0.2404092071611253
Active (Stigmergic),0.5167336010709505,0.2336010709504685
Active (Stigmergic),0.4919137466307278,0.19878706199460922
Active (Stigmergic),0.5105263157894737,0.18947368421052635
Active (Stigmergic),0.5117728531855956,0.21537396121883662
Active (Stigmergic),0.5032383419689119,0.19494818652849744
Active (Stigmergic),0.48975409836065575,0.1837431693989071
Active (Stigmergic),0.5164765525982256,0.20025348542458804
Active (Stigmergic),0.511968085106383,0.2061170212765958
Active (Stigmergic),0.5006666666666667,0.21400000000000002
Active (Stigmergic),0.5052980132450331,0.2052980132450331
Active (Stigmergic),0.49216710182767626,0.19778067885117495
Active (Stigmergic),0.518979057591623,0.19633507853403137
Active (Stigmergic),0.535230352303523,0.24457994579945797
Active (Stigmergic),0.5103021978021978,0.21359890109890106
Active (Stigmergic),0.5102319236016372,0.21623465211459758
Active (Stigmergic),0.5121786197564276,0.21177266576454673
Active (Stigmergic),0.5033875338753387,0.21747967479674796
Active (Stigmergic),0.5124183006535947,0.19150326797385614
Active (Stigmergic),0.5006702412868632,0.19705093833780157
Active (Stigmergic),0.4898373983739837,0.19241192411924118
Active (Stigmergic),0.512402088772846,0.2049608355091384
Active (Stigmergic),0.5040053404539386,0.20360480640854478
Active (Stigmergic),0.5191831683168316,0.18997524752475242
Active (Stigmergic),0.48721399730820997,0.18506056527590847
Active (Stigmergic),0.5180878552971576,0.21124031007751937
Active (Stigmergic),0.5026525198938993,0.2095490716180372
Active (Stigmergic),0.5099009900990099,0.24540311173974544
Active (Stigmergic),0.515483870967742,0.2109677419354839
Active (Stigmergic),0.5116918844566712,0.21939477303988997
Active (Stigmergic),0.5208062418725617,0.22431729518855653
Active (Stigmergic),0.5170299727520435,0.21662125340599447
Active (Stigmergic),0.49726027397260275,0.20068493150684935
Active (Stigmergic),0.5065359477124183,0.19346405228758168
Active (Stigmergic),0.5033557046979866,0.20805369127516782
Active (Stigmergic),0.5416666666666666,0.24053030303030298
Active (Stigmergic),0.4960369881109643,0.19286657859973577
Active (Stigmergic),0.5309677419354839,0.2109677419354839
Active (Stigmergic),0.5108974358974359,0.2147435897435897
Active (Stigmergic),0.508575197889182,0.20052770448548812
Active (Stigmergic),0.5163826998689384,0.20773263433813888
Active (Stigmergic),0.5235368956743003,0.22391857506361323
Active (Stigmergic),0.5346153846153846,0.21923076923076923
Active (Stigmergic),0.5300400534045394,0.21628838451268362
Active (Stigmergic),0.5291073738680466,0.20763260025873226
Active (Stigmergic),0.4945872801082544,0.20094722598105552
Active (Stigmergic),0.5079575596816976,0.19960212201591515
Active (Stigmergic),0.5241116751269036,0.21192893401015234
Active (Stigmergic),0.49453551912568305,0.2062841530054645
Active (Stigmergic),0.5165562913907285,0.22251655629139072
Active (Stigmergic),0.48588709677419356,0.16801075268817206
Active (Stigmergic),0.5059132720105125,0.22536136662286466
Active (Stigmergic),0.505859375,0.1953125
Active (Stigmergic),0.52925877763329,0.2080624187256177
Active (Stigmergic),0.5,0.18692206076618229
Active (Stigmergic),0.49670619235836627,0.189064558629776
Active (Stigmergic),0.5161725067385444,0.22843665768194066
Active (Stigmergic),0.5148195876288659,0.21585051546391748
Active (Stigmergic),0.469429347826087,0.15760869565217395
