Trial,Step_500,Step_1000
458,61.91251478598583,99.46429623452043
459,-6.212960000394624,-8.26699509271564
460,-2.2923491481465677,23.31231520317398
461,10.2362310294859,14.502311667433407
462,-12.34327635494504,31.62004619917819
463,35.77857256538778,15.142017452054839
464,49.36272571381103,43.76075188319508
465,-59.64278455908898,-3.810653848294251
466,37.18879713871899,-7.720628351459327
467,33.192869484501436,8.846036478260132
468,34.60882082123002,31.38976705682154
469,-0.8003977976359792,-58.46905776639536
470,51.90631901122083,57.22220684351989
471,45.18032006210393,66.43866559861507
472,28.897688163343876,44.068623767317874
473,-44.3886294063146,-80.73388420188948
474,26.63866508368991,29.149205228638913
475,-24.357995670178404,12.916160480064452
476,6.744775904301373,-52.257121921775976
477,7.604207124916465,24.72085956566966
478,9.171773269380273,7.843648311232954
479,-2.484659497761983,-21.740861670315105
480,16.314811799878747,37.960036063595204
481,-8.198095082196737,-13.121372645881575
482,-20.13114232133445,50.97530471231999
483,-77.01839516873835,-83.62096919694685
484,-21.76811918045182,-18.611852065492165
485,4.22442185882391,32.32930385038852
486,20.587964395374133,33.01829533198454
487,-18.056596052190255,-11.575821553719576
488,40.85901750261051,14.167537783168243
489,-7.818634013191352,-19.02407440464924
490,8.745523348646532,45.45627803821326
491,19.25285422691385,20.157996538456494
492,-48.474099520099095,27.91499909958004
493,41.62036898302122,14.0063323217466
494,-23.505898914237946,-28.592370810301702
495,-11.819918220380755,-65.17175550938293
496,-28.09051867681767,-18.138064711285967
497,-27.74038019138454,11.072469713365539
498,-35.77250525311937,-11.086928918794918
499,-72.8409424462396,-36.21733936100986
500,56.67064414525792,65.29447646517663
501,-49.6029047694474,40.98467659528293
502,-22.943364939136316,-21.01628982079376
503,-23.238091937226812,-24.563326988171386
504,-30.083051397205132,-23.804143854490295
505,-53.485006239659675,-65.64192225405691
506,47.62829957158889,69.416409789434
507,-19.31672499769749,28.445976978635095
508,-7.091461780076317,-29.855350872325424
509,1.6454803364128054,-73.01662294839393
510,-23.735732817322685,-20.63147173525578
511,-6.518072887272483,2.237982421700856
512,35.332749879424625,22.164219516956535
513,-43.79875718478375,-24.4029606168831
514,54.62307348169481,53.54126686767867
515,57.602134634822605,75.14072788108437
516,-29.30165481218915,-63.521584511341814
517,-25.884411651260606,-32.457780108113504
518,5.17867068421797,-8.928515913547717
519,-48.46962078972356,-34.77170065942813
520,37.619930409144416,38.23087923644859
521,39.51288017955728,77.03325411709272
522,-43.0267857192359,-43.51045676297864
523,3.9760716790000172,-45.083151229769726
524,33.789109838174696,14.759565713659269
525,-43.96933389658399,-21.592554192769445
526,-46.480133147673186,-36.13073452472675
527,-5.937213533693873,9.662388138711574
528,66.54656831680141,38.29421255886626
529,13.403358618462384,-31.109428949893502
530,-7.8366379163871445,35.51141388198474
531,37.49941488381453,6.787632837877036
532,-69.1196014615963,27.708248704043314
533,10.56972780970397,-33.92840538099338
534,-54.69820790867502,11.306323859854393
535,-35.58818739930153,-78.76612801101241
536,-36.398546726511356,45.0355121822702
537,-1.8791957648547737,-6.819951667410599
538,-10.046912950723787,16.765444701113942
539,17.30327752991475,18.25783997909045
540,-27.48225683612253,-11.86309309687252
541,32.834721066083254,42.62721522659402
542,-8.504540153552782,-49.718160357822725
543,2.2313590642069867,-5.43756847545693
544,6.842749380486865,8.682344513288868
545,-73.92636330128796,-72.65926132004437
546,39.272221049731066,34.68477949492063
547,19.61302809180811,12.238875905690163
548,-48.2964858657412,-40.23263830853915
549,19.67279007019648,74.18051743854953
550,-8.110362034395843,-49.50690002010356
551,21.139594192520132,16.068722836070464
552,-13.22297848350098,2.1626734815164257
553,-21.362958133181433,-17.23370609302014
554,-15.748186674983724,-4.551998888796066
555,-27.015744844002686,1.4927216600753823
556,13.134708669103563,63.52010300673037
557,-7.203180055483019,6.872898992253681
558,7.416810588797117,-3.527447137727054
